patient_index,slice_index,n_annotations,annotation_size_mean,annotation_size_stddev,BCE_loss,TP,FP,TN,FN,MSE_loss,PSNR_loss,C,Sensitivity,Specificity,DICE
LIDC-IDRI-0926,0,,,,1.46290212797e-05,0.0,3.83174037933,262140.171875,0.0,0.000480245595099,33.1853675842,0.9,,0.999985383070654,0.0
LIDC-IDRI-0926,1,,,,4.38539682364e-05,0.0,11.3932476044,262132.609375,0.0,0.000616714009084,32.0991630554,0.9,,0.9999565382099516,0.0
LIDC-IDRI-0926,2,,,,0.000397275522118,0.0,82.349029541,262061.640625,0.0,0.000682268058881,31.660451889,0.9,,0.9996858633697858,0.0
LIDC-IDRI-0926,3,,,,0.000179172420758,0.0,43.4799346924,262100.515625,0.0,0.000813623424619,30.8957653046,0.9,,0.9998341372092099,0.0
LIDC-IDRI-0926,4,,,,3.03754095512e-05,0.0,7.95539665222,262136.046875,0.0,0.000757975853048,31.2034492493,0.9,,0.9999696525704068,0.0
LIDC-IDRI-0926,5,,,,2.19060220843e-05,0.0,5.73487949371,262138.28125,0.0,0.000868594099302,30.611831665,0.9,,0.9999781231722227,0.0
LIDC-IDRI-0926,6,,,,3.12467527692e-05,0.0,8.17352962494,262135.828125,0.0,0.000541557907127,32.6635513306,0.9,,0.9999688204590861,0.0
LIDC-IDRI-0926,7,,,,0.000148061604705,0.0,34.3399887085,262109.65625,0.0,0.000521899724845,32.824131012,0.9,,0.9998690033370925,0.0
LIDC-IDRI-0926,8,,,,0.000327627873048,0.0,72.7064361572,262071.28125,0.0,0.000520028348546,32.8397331238,0.9,,0.9997226469437696,0.0
LIDC-IDRI-0926,9,,,,0.000363044178812,0.0,86.7616729736,262057.234375,0.0,0.000699676282238,31.551027298,0.9,,0.9996690304783569,0.0
LIDC-IDRI-0926,10,,,,9.33509509196e-05,0.0,24.3574981689,262119.640625,0.0,0.000814935483504,30.8887672424,0.9,,0.9999070835176724,0.0
LIDC-IDRI-0926,11,,,,4.32549459219e-05,0.0,11.3186149597,262132.6875,0.0,0.00068815855775,31.6231155396,0.9,,0.9999568229114697,0.0
LIDC-IDRI-0926,12,,,,1.10269065772e-05,0.0,2.88676190376,262141.109375,0.0,0.00130746176001,28.8357124329,0.9,,0.9999889878770969,0.0
LIDC-IDRI-0926,13,,,,4.29040410381e-05,0.0,11.2368907928,262132.765625,0.0,0.000875844154507,30.5757312775,0.9,,0.99995713466383,0.0
LIDC-IDRI-0926,14,,,,4.26666883868e-05,0.0,11.1746253967,262132.8125,0.0,0.00120069039986,29.2056922913,0.9,,0.9999573721849613,0.0
LIDC-IDRI-0926,15,,,,1.90262562683e-05,0.0,4.98208189011,262139.0,0.0,0.000375947944121,34.2487258911,0.9,,0.9999809948645376,0.0
LIDC-IDRI-0926,16,,,,2.3377540856e-05,0.0,6.12324810028,262137.875,0.0,0.000480324903037,33.1846504211,0.9,,0.999976641662059,0.0
LIDC-IDRI-0926,17,,,,1.71717729245e-05,0.0,4.49776268005,262139.515625,0.0,0.000507951539475,32.9417762756,0.9,,0.9999828423978792,0.0
LIDC-IDRI-0926,18,,,,0.0003361311974,0.0,79.1346054077,262064.859375,0.0,0.000377040472813,34.2361221313,0.9,,0.9996981254302031,0.0
LIDC-IDRI-0926,19,,,,0.00248173717409,0.0,467.110778809,261676.890625,0.0,0.000441267853603,33.5529785156,0.9,,0.9982181137988755,0.0
LIDC-IDRI-0926,20,,,,0.00413504242897,0.0,684.711303711,261459.296875,0.0,0.000423024583142,33.7363471985,0.9,,0.9973880337434826,0.0
LIDC-IDRI-0926,21,,,,0.00366391148418,0.0,634.314758301,261509.6875,0.0,0.000427075807238,33.6949501038,0.9,,0.9975802812468088,0.0
LIDC-IDRI-0926,22,,,,0.00328725995496,0.0,582.996459961,261561.0,0.0,0.000420715427026,33.7601165771,0.9,,0.9977760449682851,0.0
LIDC-IDRI-0926,23,,,,0.00074329180643,0.0,158.081008911,261985.921875,0.0,0.000403207377531,33.9447174072,0.9,,0.999396968814194,0.0
LIDC-IDRI-0926,24,,,,7.7436605352e-05,0.0,20.173625946,262123.828125,0.0,0.000421895412728,33.7479515076,0.9,,0.9999230437247801,0.0
LIDC-IDRI-0926,25,,,,6.60337100271e-05,0.0,17.0826053619,262126.921875,0.0,0.000442237243988,33.5434494019,0.9,,0.9999348350331501,0.0
LIDC-IDRI-0926,26,,,,5.17687221873e-05,0.0,13.3942241669,262130.59375,0.0,0.00055942585459,32.5225753784,0.9,,0.9999489050873513,0.0
LIDC-IDRI-0926,27,,,,1.13372461783e-05,0.0,2.96801137924,262141.015625,0.0,0.000502463430166,32.9889564514,0.9,,0.9999886779344005,0.0
LIDC-IDRI-0926,28,,,,8.53532947076e-06,0.0,2.23431396484,262141.765625,0.0,0.00047304230975,33.2510032654,0.9,,0.9999914767686258,0.0
LIDC-IDRI-0926,29,,,,7.93249546405e-06,0.0,2.07694482803,262141.921875,0.0,0.000523443857674,32.8113021851,0.9,,0.999992077084208,0.0
LIDC-IDRI-0926,30,,,,9.61959449342e-06,0.0,2.51867389679,262141.46875,0.0,0.000559039355721,32.5255775452,0.9,,0.999990392021112,0.0
LIDC-IDRI-0926,31,,,,1.8068611098e-05,0.0,4.72574472427,262139.28125,0.0,0.000553654623218,32.5676116943,0.9,,0.9999819727150033,0.0
LIDC-IDRI-0926,32,4.0,52.75,3.68555739792,0.00267150439322,2.80621243292e-05,1.23895919323,262094.765625,47.9999694824,0.000549744232558,32.5983924866,0.9,5.846276200987271e-07,0.9999952728802746,1.1398335868723742e-06
LIDC-IDRI-0926,33,4.0,71.5,7.85281265959,0.00258458824828,0.00109329842962,1.22012448311,262081.78125,60.9989013672,0.000626879162155,32.0281639099,0.9,1.7922926643074246e-05,0.9999953445111789,3.5142305545662505e-05
LIDC-IDRI-0926,34,4.0,30.25,10.5,0.00181541987695,0.000208238911,1.78158056736,262103.21875,38.9997940063,0.000588878523558,32.2997436523,0.9,5.339458949020206e-06,0.9999932027982483,1.0212347502694228e-05
LIDC-IDRI-0926,35,,,,1.05125227492e-05,0.0,2.74897956848,262141.25,0.0,0.000669045257382,31.7454452515,0.9,,0.999989513475116,0.0
LIDC-IDRI-0926,36,,,,1.56100577442e-05,0.0,4.08359909058,262139.921875,0.0,0.000700069940649,31.5485858917,0.9,,0.9999844223060406,0.0
